project_id,project_url,pull_request_id,pullreq_id,user_id,comment_id,position,body,commit_id,created_at,dialogue_act_classification_ml,pr_comments_cnt,pr_review_comments_cnt,pr_commits_cnt,pr_additions,pr_deletions,pr_changed_files,pr_merged_by_user_id,comment_author_association,comment_is_by_author,comment_updated_at,comment_html_url,pr_commits_cnt_prior_to_comment,commit_file_status,commit_file_additions,commit_file_deletions,commit_file_changes
16827424,https://api.github.com/repos/grpc/grpc-java,20309000,2588,5551325,95671341,7,"Yes, the extra finals are not needed. I secretly suspect that the final added to the class might need some transition period internally, so I don't want to lose the finals  in that case.  I would be happy to remove them once this is merged internally.",594982145,2017-01-11 21:03:34 UTC,Clarify,0,6,4,119,27,5,8943572,MEMBER,True,2017-01-12T01:07:20Z,https://github.com/grpc/grpc-java/pull/2588#discussion_r95671341,0,modified,1,1,2
16827424,https://api.github.com/repos/grpc/grpc-java,20192009,2571,1014305,95016158,57,I don't see any value avoiding creating the small singleton for testing. But meh.,592375784,2017-01-06 20:40:28 UTC,Reject,8,17,5,36,11,3,Not Available,MEMBER,False,2017-01-10T22:04:58Z,https://github.com/grpc/grpc-java/pull/2571#discussion_r95016158,0,modified,17,11,28
16827424,https://api.github.com/repos/grpc/grpc-java,15721610,2023,1014305,71624443,39,"We don't really want a public API like this. Instead, let's move this to `io.grpc.internal`, where it can remain public, but our users should know that they shouldn't use it.",476555513,2016-07-20 23:22:41 UTC,Reject,4,40,24,3447,4,21,2811396,MEMBER,False,2016-07-21T21:29:56Z,https://github.com/grpc/grpc-java/pull/2023#discussion_r71624443,19,added,57,0,57
16827424,https://api.github.com/repos/grpc/grpc-java,10843866,1259,5551325,46747270,63,Should this be an immutable copy of the list?,353186790,2015-12-05 00:01:22 UTC,Statement,2,47,1,7247,9,27,9053690,MEMBER,False,2015-12-17T19:40:37Z,https://github.com/grpc/grpc-java/pull/1259#discussion_r46747270,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,11070710,1282,5551325,47587989,69,Should this return something?,360365905,2015-12-15 01:53:12 UTC,Other,1,17,1,536,131,10,9053690,MEMBER,False,2015-12-17T18:15:11Z,https://github.com/grpc/grpc-java/pull/1282#discussion_r47587989,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,18096327,2360,5551325,85026152,48,Can there be duplicate method descriptors in here?,542442578,2016-10-25 23:49:43 UTC,ynQuestion,5,17,2,506,50,16,Not Available,MEMBER,False,2016-10-25T23:52:57Z,https://github.com/grpc/grpc-java/pull/2360#discussion_r85026152,1,modified,4,5,9
16827424,https://api.github.com/repos/grpc/grpc-java,24128328,2975,1014305,122553782,4,What is this target used for?,713460845,2017-06-17 00:05:22 UTC,whQuestion,12,20,19,560,0,13,2811396,MEMBER,False,2017-06-20T04:21:27Z,https://github.com/grpc/grpc-java/pull/2975#discussion_r122553782,7,modified,2,2,4
16827424,https://api.github.com/repos/grpc/grpc-java,14582820,1813,5551325,63404828,86,"Oops, forgot to rename.  Fixed.",446947278,2016-05-16 18:52:13 UTC,Clarify,5,19,1,127,30,8,8943572,MEMBER,True,2016-05-18T19:04:38Z,https://github.com/grpc/grpc-java/pull/1813#discussion_r63404828,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,22105414,2805,9209972,104818103,5,"nit: Since it's a public class, maybe worth adding short javadoc?",640018775,2017-03-08 00:37:42 UTC,Other,2,4,4,12,1,3,4779759,COLLABORATOR,False,2017-03-10T00:58:06Z,https://github.com/grpc/grpc-java/pull/2805#discussion_r104818103,0,modified,1,0,1
16827424,https://api.github.com/repos/grpc/grpc-java,32634924,3879,2667165,165128031,38,"This got mangled when fixing the rebase conflicts, fixed.",904027407,2018-01-31 17:32:28 UTC,Statement,1,38,10,418,46,7,2819812,CONTRIBUTOR,True,2018-02-03T00:36:46Z,https://github.com/grpc/grpc-java/pull/3879#discussion_r165128031,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,20676634,2639,12473429,98581428,10,I like this idea better.  Changed.,603690335,2017-01-31 01:18:01 UTC,Clarify,6,13,1,37,27,1,18316330,CONTRIBUTOR,True,2017-02-01T23:48:00Z,https://github.com/grpc/grpc-java/pull/2639#discussion_r98581428,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,32634924,3879,2667165,165126644,14,Removed stale comment,904027407,2018-01-31 17:27:51 UTC,Statement,1,38,10,418,46,7,2819812,CONTRIBUTOR,True,2018-02-03T00:36:46Z,https://github.com/grpc/grpc-java/pull/3879#discussion_r165126644,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,28705474,3471,5551325,139272678,9,Consider moving the prefix generating method to here.,784527100,2017-09-16 00:33:57 UTC,Statement,2,8,5,158,19,27,9053690,MEMBER,False,2017-09-25T20:43:41Z,https://github.com/grpc/grpc-java/pull/3471#discussion_r139272678,0,modified,7,0,7
16827424,https://api.github.com/repos/grpc/grpc-java,7263220,338,3664876,29162753,16,that sounds interesting ... how complex would that change be? Should it be in this PR or a follow-on?,249258454,2015-04-27 14:25:04 UTC,Clarify,4,49,14,488,3,6,Not Available,MEMBER,False,2015-04-29T20:21:16Z,https://github.com/grpc/grpc-java/pull/338#discussion_r29162753,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,8020085,542,1014305,32648081,5,"Since you added the parser, it is probably a good idea to test it at this time too. Otherwise I think we will start using it and not realize it doesn't have tests. Should be easy.",271803507,2015-06-17 14:51:37 UTC,Clarify,9,23,1,150,0,6,Not Available,MEMBER,False,2015-06-17T22:47:50Z,https://github.com/grpc/grpc-java/pull/542#discussion_r32648081,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,30624851,3649,1014305,148374958,79,"Previously we weren't try-catching around cancel(). That honestly still sounds fine, but if you want the try-catch... sure. But I don't see any need for catching each type individually here.",824055053,2017-11-01 20:28:27 UTC,Clarify,0,6,2,45,12,1,8943572,MEMBER,False,2017-11-01T22:01:09Z,https://github.com/grpc/grpc-java/pull/3649#discussion_r148374958,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,20519378,2615,1014305,96681060,23,Go ahead and have a `@Deprecated` and `@ExperimentalApi` `attributes()` method that calls the new method. That is very easy to do and makes it much easier to migrate.,599772111,2017-01-18 16:53:37 UTC,Clarify,0,7,1,21,13,7,2811396,MEMBER,False,2017-01-18T17:17:53Z,https://github.com/grpc/grpc-java/pull/2615#discussion_r96681060,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,10418960,1203,6773014,45682128,59,"Agreed, removed and tidied up comment.",347905676,2015-11-24 00:24:51 UTC,Reject,4,41,1,722,80,12,9046588,CONTRIBUTOR,True,2015-12-02T23:34:41Z,https://github.com/grpc/grpc-java/pull/1203#discussion_r45682128,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,13771814,1656,6174876,62482524,66,**the** end point,441120505,2016-05-09 11:13:19 UTC,Clarify,12,73,1,717,523,15,2811396,COLLABORATOR,False,2016-05-23T19:39:03Z,https://github.com/grpc/grpc-java/pull/1656#discussion_r62482524,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,13771814,1656,5551325,62097428,66,"Why does the application need to keep track of whether the initial headers have been sent?  The idea of having a separate methods from writeHeaders is the right API abstraction.  

Having this extra boolean seems wrong.  If the application has to keep track of this anyway, the API might as well be:

writeHeaders(Metadata metadata, boolean isTrailers);

and just have one method.",438057689,2016-05-04 19:14:09 UTC,Clarify,12,73,1,717,523,15,2811396,MEMBER,False,2016-05-23T19:39:03Z,https://github.com/grpc/grpc-java/pull/1656#discussion_r62097428,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,19382692,2479,6634728,92909731,233,"It would be simpler if you just saved the Status you created, and `assertSame` here.",575292520,2016-12-17 00:56:22 UTC,Statement,12,139,32,1119,0,4,9053690,CONTRIBUTOR,False,2016-12-21T10:50:31Z,https://github.com/grpc/grpc-java/pull/2479#discussion_r92909731,16,modified,29,0,29
16827424,https://api.github.com/repos/grpc/grpc-java,15655299,1997,5551325,69228114,5,Please include the rationale for this value in the javadoc.,471974673,2016-06-30 23:38:25 UTC,Statement,2,8,3,30,11,9,Not Available,MEMBER,False,2016-07-07T20:15:30Z,https://github.com/grpc/grpc-java/pull/1997#discussion_r69228114,0,modified,2,2,4
16827424,https://api.github.com/repos/grpc/grpc-java,10781220,1248,1014305,46626096,233,No need to implement this. The default is NOOP. Ditto for onReady. Ditto for `startCallTreeServer`,351729874,2015-12-03 22:57:00 UTC,nAnswer,3,16,1,316,0,1,9046588,MEMBER,False,2016-02-17T18:57:47Z,https://github.com/grpc/grpc-java/pull/1248#discussion_r46626096,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,30233435,3604,475246,147777760,23,"ack & rewrote to ""if you are using""",818509474,2017-10-30 17:35:17 UTC,Clarify,12,19,8,59,1,2,2811396,CONTRIBUTOR,True,2017-10-30T17:42:10Z,https://github.com/grpc/grpc-java/pull/3604#discussion_r147777760,6,modified,2,0,2
16827424,https://api.github.com/repos/grpc/grpc-java,7312958,348,3664876,29442902,112,"For efficiency of applications that obey outbound flow control, I think that immediately calling back during a write (and requiring the application code to be reentrant) is probably the best approach, so long as the documentation is clear. WDYT?",251408330,2015-04-30 14:00:13 UTC,Clarify,17,42,2,431,127,26,Not Available,MEMBER,True,2015-05-04T18:52:18Z,https://github.com/grpc/grpc-java/pull/348#discussion_r29442902,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,15802880,2065,1014305,71257154,134,Can we use FINE here? Was using string concatenation instead of message formatting on purpose?,478267008,2016-07-19 00:52:10 UTC,nAnswer,1,8,1,53,45,1,9046588,MEMBER,False,2016-07-19T20:30:33Z,https://github.com/grpc/grpc-java/pull/2065#discussion_r71257154,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,14742942,1828,6634728,64461572,251,Maybe these two lines can be moved out of the synchronized block too?,449974087,2016-05-24 19:48:47 UTC,Clarify,2,10,1,210,102,5,2811396,CONTRIBUTOR,False,2016-05-24T21:40:15Z,https://github.com/grpc/grpc-java/pull/1828#discussion_r64461572,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,13771814,1656,1014305,62279848,72,"Trailers is graceful, cancel is an abort. Cancel is used for timeouts, for instance. I've copied part of the docs in `ServerStream.cancel()` and now say this is a clone of that method.",438057689,2016-05-06 01:30:46 UTC,Statement,12,73,1,717,523,15,2811396,MEMBER,True,2016-05-23T19:39:03Z,https://github.com/grpc/grpc-java/pull/1656#discussion_r62279848,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,20551858,2620,6634728,96743290,15,They should actually be package-private.,600402879,2017-01-18 21:56:41 UTC,Statement,0,2,2,16,27,7,2811396,CONTRIBUTOR,False,2017-01-19T17:48:31Z,https://github.com/grpc/grpc-java/pull/2620#discussion_r96743290,0,modified,2,5,7
16827424,https://api.github.com/repos/grpc/grpc-java,6852840,252,7000520,27541517,59,"I'm not sure, I don't know much about the Ciphers, what I'm referring to is actually the Netty code in https://github.com/netty/netty/blob/8eddeb1ddd958c872a59cc111cf036ede92c4882/handler/src/main/java/io/netty/handler/ssl/JdkSslContext.java, I noticed it's a bit different than what OkHttp used, since we only has Netty transport on the server, I'm making our config more align with Netty.",238532067,2015-04-01 00:55:32 UTC,nAnswer,7,27,1,211,14,5,1962333,CONTRIBUTOR,True,2015-04-08T04:42:57Z,https://github.com/grpc/grpc-java/pull/252#discussion_r27541517,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,13771814,1656,1014305,62278450,97,"I used the verbose name for sink because having additional sinks is highly likely. I went back-and-forth a lot on making additional sinks; I probably had multiple sinks ~5 times when developing this PR. It was important that I found a solution that could satisfy multiple sinks when necessary. Earlier designs did not support multiple sinks, which I felt would hamstring the design space.",438057689,2016-05-06 01:09:02 UTC,Clarify,12,73,1,717,523,15,2811396,MEMBER,True,2016-05-23T19:39:03Z,https://github.com/grpc/grpc-java/pull/1656#discussion_r62278450,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,15361873,1912,6634728,66695660,24,Please also switch terminology in the variable names in tests.,462705560,2016-06-10 23:56:09 UTC,Clarify,6,19,3,279,44,7,4779759,CONTRIBUTOR,False,2016-06-11T02:00:13Z,https://github.com/grpc/grpc-java/pull/1912#discussion_r66695660,1,modified,1,1,2
16827424,https://api.github.com/repos/grpc/grpc-java,10227966,1182,3664876,43679503,17,"Ok, I don't feel that strongly here.  I'll make the change.",340084625,2015-11-02 19:46:19 UTC,Statement,3,11,3,128,63,8,Not Available,MEMBER,True,2015-11-02T20:47:51Z,https://github.com/grpc/grpc-java/pull/1182#discussion_r43679503,0,modified,19,1,20
16827424,https://api.github.com/repos/grpc/grpc-java,10748830,1246,6634728,46496367,4,Also shut down loadBalancer?,351684915,2015-12-03 00:05:45 UTC,Other,2,1,1,35,5,2,2811396,CONTRIBUTOR,False,2015-12-03T17:56:34Z,https://github.com/grpc/grpc-java/pull/1246#discussion_r46496367,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,15588077,1977,5551325,68617538,103,How does this interact with user initiated pings?,470198737,2016-06-27 17:18:08 UTC,whQuestion,6,45,18,685,39,7,Not Available,MEMBER,False,2016-07-07T23:21:00Z,https://github.com/grpc/grpc-java/pull/1977#discussion_r68617538,12,modified,2,4,6
16827424,https://api.github.com/repos/grpc/grpc-java,26275569,3203,2021277,126299398,43,"You could get the byte code of all involved classes, manipulate some or allof them and load them in an isolated class loader. Have a look at ByteArrayClassLoader.",732192776,2017-07-09 08:44:34 UTC,nAnswer,7,4,2,36,35,1,2811396,NONE,False,2017-07-09T08:44:34Z,https://github.com/grpc/grpc-java/pull/3203#discussion_r126299398,1,modified,24,20,44
16827424,https://api.github.com/repos/grpc/grpc-java,33807978,3986,2489413,164227204,182,"I think this test code covers it

```java
assertEquals(
          new RetryPolicy(
              3, parseDouble(""2.1""), parseDouble(""2.2""), parseDouble(""3""),
              Arrays.asList(Code.UNAVAILABLE, Code.RESOURCE_EXHAUSTED)),
          retryPolicies.get(builder.setFullMethodName(""SimpleService1/not_exist"").build()));
```",898779158,2018-01-26 21:32:10 UTC,Clarify,3,21,5,345,3,5,4779759,MEMBER,True,2018-01-31T01:13:38Z,https://github.com/grpc/grpc-java/pull/3986#discussion_r164227204,Not Available,Not Available,Not Available,Not Available,Not Available
